Number of combinations considered: 1330
3 Descriptors | Sum of Descriptor Correlation | R2 | MAE
['Z_val_bulk', 'bandgap', 'adjacent_site_oxidation_state', 0.52, 0.71996, 0.373]
['d_MM', 'd_MO', '3rd', 0.96, 0.71992, 0.369]
['bulk_metal_oxidation_state', '2nd', '5th', 0.92, 0.71987, 0.377]
['d_MO', 'adjacent_site_oxidation_state', '3rd', 0.89, 0.71983, 0.37]
['adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', '3rd', 0.76, 0.71964, 0.359]
['active_site_oxidation_state', 'adjacent_site_oxidation_state', '3rd', 0.76, 0.71946, 0.373]
['q_M', 'en_pauling', '2nd', 1.07, 0.71938, 0.367]
['q_O', 'active_site_oxidation_state', '3rd', 0.35, 0.71931, 0.377]
['en_pauling', '3rd', '4th', 1.42, 0.71923, 0.359]
['c6', '3rd', '4th', 2.17, 0.71884, 0.367]
['bandgap', 'bulk_metal_oxidation_state', '3rd', 0.79, 0.71883, 0.362]
['bandgap', 'active_site_oxidation_state', '3rd', 0.11, 0.71882, 0.374]
['q_O', 'd_MO', '3rd', 0.3, 0.7188, 0.37]
['q_O', '3rd', '5th', 0.12, 0.71855, 0.361]
['q_M', 'bandgap', '3rd', 0.48, 0.71853, 0.352]
['q_O', 'bulk_metal_oxidation_state', '3rd', 0.84, 0.71851, 0.365]
['q_O', 'd_MM', '3rd', 0.3, 0.71848, 0.367]
['q_O', 'n_d_el_adjacent', '3rd', 0.78, 0.71838, 0.358]
['magmom', '1st', '4th', 0.98, 0.71835, 0.364]
['magmom', 'd_MM', 'atomic_radius', 1.41, 0.71813, 0.363]
['1st', '3rd', '4th', 1.63, 0.71793, 0.369]
['d_MM', 'atomic_radius', '1st', 0.79, 0.71789, 0.413]
['Z_val_bulk', 'd_MO', '2nd', 0.64, 0.71787, 0.373]
['2nd', '3rd', '4th', 1.97, 0.71776, 0.366]
['d_MM', 'adjacent_site_oxidation_state', '3rd', 0.91, 0.71765, 0.367]
['Z_val_atom', '3rd', '4th', 1.84, 0.71761, 0.365]
['Z_val_bulk', 'adjacent_site_oxidation_state', 'en_pauling', 0.58, 0.7175, 0.368]
['n_d_el_adjacent', 'c6', 'en_pauling', 1.9, 0.71738, 0.371]
['magmom', 'atomic_radius', '4th', 1.12, 0.71733, 0.363]
['q_O', 'd_MM', 'n_d_el_adjacent', 0.17, 0.71728, 0.365]
['q_M', 'n_d_el_active', 'adjacent_site_oxidation_state', 0.78, 0.71699, 0.374]
['magmom', 'c6', '5th', 0.33, 0.71693, 0.378]
['magmom', '2nd', '4th', 1.07, 0.71661, 0.362]
['magmom', 'n_d_el_active', 'adjacent_site_oxidation_state', 0.79, 0.71642, 0.37]
['d_MM', 'n_d_el_adjacent', '2nd', 0.9, 0.71604, 0.386]
['Z_val_atom', 'magmom', '4th', 0.85, 0.71583, 0.364]
['q_M', 'adjacent_site_oxidation_state', '2nd', 0.88, 0.71563, 0.373]
['bandgap', 'n_d_el_adjacent', '4th', 0.72, 0.71534, 0.369]
['adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 'atomic_radius', 0.75, 0.71527, 0.382]
['d_MO', '2nd', '5th', 0.11, 0.71513, 0.378]
['q_O', '2nd', '3rd', 0.83, 0.71501, 0.368]
['d_MM', '2nd', '5th', 0.32, 0.71498, 0.37]
['Z_val_bulk', 'q_O', 'atomic_radius', 0.31, 0.71497, 0.377]
['Z_val_bulk', 'adjacent_site_oxidation_state', 'atomic_radius', 0.46, 0.7146, 0.41]
['Z_val_bulk', 'q_O', '3rd', 0.42, 0.71426, 0.365]
['n_d_el_adjacent', 'c6', '5th', 0.82, 0.71403, 0.366]
['Z_val_atom', 'bandgap', 'en_pauling', 0.73, 0.714, 0.362]
['n_d_el_adjacent', 'c6', '2nd', 2.24, 0.71386, 0.366]
['q_M', '2nd', '5th', 0.31, 0.71374, 0.363]
['n_d_el_adjacent', 'atomic_radius', 'c6', 2.09, 0.7137, 0.367]
['adjacent_site_oxidation_state', '3rd', '5th', 0.07, 0.71358, 0.379]
['Z_val_atom', 'bandgap', 'atomic_radius', 0.58, 0.71333, 0.366]
['adjacent_site_oxidation_state', '1st', '5th', 0.03, 0.71321, 0.355]
['Z_val_atom', 'bandgap', '3rd', 0.64, 0.71309, 0.364]
['q_M', 'magmom', '2nd', 1.21, 0.71291, 0.364]
['d_MO', 'n_d_el_active', 'atomic_radius', 0.69, 0.7125, 0.391]
['Z_val_bulk', 'q_O', 'd_MO', 0.6, 0.71243, 0.383]
['bandgap', 'n_d_el_active', '4th', 0.69, 0.71235, 0.368]
['q_O', 'n_d_el_active', '3rd', 0.82, 0.71214, 0.37]
['q_O', 'bulk_metal_oxidation_state', '2nd', 0.94, 0.71211, 0.385]
['d_MM', 'n_d_el_adjacent', 'en_pauling', 0.81, 0.7121, 0.389]
['q_O', 'magmom', 'atomic_radius', 0.35, 0.71209, 0.392]
['1st', '3rd', '5th', 0.47, 0.71203, 0.387]
['Z_val_bulk', 'd_MM', 'd_MO', 1.08, 0.71202, 0.385]
['Z_val_bulk', 'bandgap', '4th', 0.22, 0.71171, 0.366]
['bandgap', 'en_pauling', '4th', 0.69, 0.71136, 0.363]
['Z_val_bulk', 'd_MO', 'adjacent_site_oxidation_state', 1.42, 0.71132, 0.399]
['d_MO', 'atomic_radius', '2nd', 0.84, 0.71119, 0.387]
['bandgap', '1st', '4th', 0.71, 0.71104, 0.367]
['d_MM', 'bulk_metal_oxidation_state', '2nd', 1.3, 0.7109, 0.39]
['Z_val_bulk', 'd_MO', '1st', 0.46, 0.71081, 0.401]
['q_O', 'n_d_el_active', 'atomic_radius', 0.79, 0.71072, 0.386]
['Z_val_bulk', 'd_MM', 'n_d_el_adjacent', 0.62, 0.71057, 0.39]
['d_MM', 'n_d_el_active', '5th', 0.05, 0.71055, 0.378]
['bandgap', 'bulk_metal_oxidation_state', '2nd', 0.89, 0.71053, 0.382]
['magmom', 'c6', '2nd', 1.29, 0.71021, 0.392]
['q_M', 'magmom', 'd_MO', 2.2, 0.70962, 0.36]
['Z_val_bulk', 'd_MM', 'atomic_radius', 0.45, 0.70962, 0.403]
['q_M', 'en_pauling', '4th', 0.87, 0.70957, 0.37]
['d_MM', 'active_site_oxidation_state', 'atomic_radius', 0.83, 0.70938, 0.388]
['Z_val_bulk', 'q_M', 'atomic_radius', 0.39, 0.70932, 0.372]
['q_M', 'n_d_el_adjacent', 'atomic_radius', 0.75, 0.70865, 0.375]
['bulk_metal_oxidation_state', 'en_pauling', '2nd', 2.27, 0.70843, 0.391]
['d_MO', 'bulk_metal_oxidation_state', '2nd', 0.87, 0.70828, 0.39]
['1st', '2nd', '5th', 0.46, 0.70816, 0.389]
['active_site_oxidation_state', 'adjacent_site_oxidation_state', 'atomic_radius', 0.78, 0.70814, 0.399]
['d_MM', 'atomic_radius', '2nd', 1.26, 0.70774, 0.38]
['Z_val_bulk', 'q_O', 'adjacent_site_oxidation_state', 0.45, 0.70713, 0.385]
['c6', '4th', '5th', 1.04, 0.70706, 0.379]
['d_MO', 'adjacent_site_oxidation_state', 'atomic_radius', 0.92, 0.70699, 0.376]
['atomic_radius', '2nd', '3rd', 1.99, 0.70662, 0.386]
['d_MO', 'active_site_oxidation_state', 'atomic_radius', 0.93, 0.7062, 0.392]
['Z_val_bulk', 'adjacent_site_oxidation_state', '2nd', 0.59, 0.70598, 0.393]
['bandgap', 'd_MO', '2nd', 0.17, 0.70579, 0.389]
['magmom', 'c6', 'en_pauling', 1.04, 0.70553, 0.374]
['magmom', 'd_MO', 'adjacent_site_oxidation_state', 2.19, 0.70536, 0.385]
['bandgap', 'adjacent_site_oxidation_state', '3rd', 0.23, 0.70536, 0.381]
['n_d_el_adjacent', 'en_pauling', '3rd', 1.54, 0.70489, 0.385]
['atomic_radius', '1st', '3rd', 1.29, 0.70456, 0.376]
['n_d_el_adjacent', '1st', '2nd', 1.68, 0.70456, 0.41]
['q_O', 'n_d_el_adjacent', '2nd', 0.83, 0.70456, 0.365]
['d_MO', 'n_d_el_active', '2nd', 0.79, 0.70447, 0.379]
['Z_val_bulk', 'd_MM', '2nd', 0.59, 0.70398, 0.388]
['magmom', 'adjacent_site_oxidation_state', '2nd', 0.87, 0.70394, 0.368]
['q_M', 'd_MM', 'n_d_el_active', 0.87, 0.70385, 0.384]
['bandgap', 'd_MM', '2nd', 0.53, 0.70321, 0.393]
['Z_val_bulk', 'q_M', 'magmom', 0.79, 0.70306, 0.372]
['adjacent_site_oxidation_state', 'atomic_radius', '1st', 0.45, 0.70251, 0.417]
['d_MO', 'adjacent_site_oxidation_state', '2nd', 0.9, 0.70249, 0.372]
['n_d_el_active', 'atomic_radius', '4th', 1.96, 0.70246, 0.394]
['bandgap', 'd_MM', 'n_d_el_adjacent', 0.29, 0.70222, 0.403]
['Z_val_atom', 'bandgap', 'magmom', 0.32, 0.7021, 0.37]
['magmom', 'active_site_oxidation_state', 'atomic_radius', 0.73, 0.70208, 0.401]
['Z_val_bulk', 'd_MM', 'adjacent_site_oxidation_state', 1.01, 0.70194, 0.411]
['c6', '3rd', '5th', 0.92, 0.7015, 0.38]
['Z_val_atom', 'c6', '4th', 2.23, 0.70139, 0.373]
['active_site_oxidation_state', 'atomic_radius', '5th', 0.26, 0.7013, 0.393]
['Z_val_bulk', 'q_O', 'd_MM', 0.17, 0.70117, 0.384]
['Z_val_bulk', 'q_M', '4th', 0.29, 0.70107, 0.374]
['magmom', 'c6', '3rd', 1.15, 0.70074, 0.378]
['Z_val_bulk', 'adjacent_site_oxidation_state', '1st', 0.43, 0.70059, 0.413]
['Z_val_atom', 'en_pauling', '4th', 1.85, 0.70048, 0.372]
['magmom', 'd_MO', 'en_pauling', 0.92, 0.70035, 0.376]
['c6', '1st', '4th', 2.15, 0.70034, 0.379]
['Z_val_atom', '1st', '4th', 1.96, 0.69992, 0.36]
['q_O', 'adjacent_site_oxidation_state', '3rd', 0.17, 0.69991, 0.384]
['q_O', 'atomic_radius', '2nd', 0.91, 0.69987, 0.385]
['q_M', '3rd', '5th', 0.27, 0.69947, 0.36]
['d_MM', 'atomic_radius', 'en_pauling', 1.2, 0.69933, 0.387]
['d_MO', 'atomic_radius', 'en_pauling', 0.79, 0.69932, 0.395]
['d_MM', 'n_d_el_adjacent', '1st', 0.78, 0.69929, 0.409]
['c6', 'en_pauling', '4th', 2.0, 0.69921, 0.382]
['q_O', 'active_site_oxidation_state', 'atomic_radius', 0.36, 0.69908, 0.397]
['active_site_oxidation_state', 'atomic_radius', 'en_pauling', 0.78, 0.69894, 0.4]
['c6', '2nd', '4th', 2.4, 0.69888, 0.376]
['atomic_radius', 'c6', '3rd', 2.04, 0.6988, 0.376]
['atomic_radius', 'c6', '4th', 2.4, 0.69868, 0.377]
['q_O', 'n_d_el_adjacent', '1st', 0.77, 0.69866, 0.367]
['bandgap', 'active_site_oxidation_state', 'atomic_radius', 0.11, 0.69865, 0.398]
['active_site_oxidation_state', 'bulk_metal_oxidation_state', 'atomic_radius', 0.75, 0.69852, 0.399]
['q_M', 'active_site_oxidation_state', 'atomic_radius', 0.95, 0.69851, 0.399]
['c6', '1st', '5th', 0.74, 0.69842, 0.399]
['2nd', '4th', '5th', 0.84, 0.69807, 0.386]
['d_MM', 'en_pauling', '2nd', 1.11, 0.69798, 0.386]
['q_O', '2nd', '5th', 0.14, 0.69791, 0.394]
['Z_val_atom', 'bandgap', '2nd', 0.72, 0.69777, 0.365]
['magmom', 'c6', '1st', 0.97, 0.69747, 0.391]
['magmom', 'atomic_radius', 'c6', 1.26, 0.69737, 0.39]
['Z_val_atom', 'magmom', 'c6', 0.95, 0.69732, 0.39]
['d_MM', 'n_d_el_active', 'atomic_radius', 0.83, 0.69727, 0.405]
['bandgap', 'd_MO', 'atomic_radius', 0.15, 0.69723, 0.389]
['q_O', 'n_d_el_adjacent', 'en_pauling', 0.71, 0.69706, 0.363]
['d_MO', 'en_pauling', '2nd', 0.7, 0.697, 0.392]
['q_M', 'q_O', 'atomic_radius', 0.42, 0.69696, 0.4]
['Z_val_atom', 'atomic_radius', '3rd', 1.66, 0.69693, 0.367]
['Z_val_bulk', 'atomic_radius', '4th', 1.06, 0.69687, 0.398]
['q_M', 'magmom', '3rd', 1.15, 0.6968, 0.36]
['d_MM', 'd_MO', '2nd', 1.0, 0.69661, 0.392]
['bandgap', '1st', '2nd', 0.41, 0.6966, 0.373]
['n_d_el_adjacent', 'atomic_radius', '4th', 1.96, 0.69648, 0.396]
['q_O', 'd_MM', '2nd', 0.34, 0.69598, 0.389]
['d_MM', 'n_d_el_active', '2nd', 0.94, 0.69597, 0.386]
['bandgap', 'en_pauling', '3rd', 0.41, 0.69596, 0.377]
['q_O', 'd_MO', '2nd', 0.31, 0.69578, 0.395]
['q_M', '4th', '5th', 0.25, 0.69559, 0.395]
['atomic_radius', '3rd', '5th', 0.73, 0.69525, 0.369]
['Z_val_bulk', 'q_O', '2nd', 0.46, 0.69519, 0.386]
['atomic_radius', 'en_pauling', '3rd', 1.53, 0.69461, 0.371]
['Z_val_atom', 'c6', 'en_pauling', 1.96, 0.6943, 0.39]
['d_MM', 'adjacent_site_oxidation_state', '2nd', 0.95, 0.69422, 0.389]
['Z_val_bulk', 'q_O', 'n_d_el_adjacent', 0.75, 0.69415, 0.361]
['q_O', 'bandgap', 'n_d_el_adjacent', 0.18, 0.69411, 0.366]
['q_O', 'bandgap', '3rd', 0.14, 0.69398, 0.375]
['magmom', 'atomic_radius', '3rd', 0.87, 0.69393, 0.367]
['d_MM', 'bulk_metal_oxidation_state', 'atomic_radius', 1.2, 0.69382, 0.397]
['q_M', 'n_d_el_adjacent', '4th', 0.84, 0.69371, 0.384]
['Z_val_atom', 'c6', '3rd', 2.11, 0.6936, 0.387]
['q_O', 'd_MO', 'atomic_radius', 0.31, 0.69348, 0.402]
['q_O', 'd_MM', 'atomic_radius', 0.34, 0.69346, 0.398]
['q_O', 'n_d_el_active', 'n_d_el_adjacent', 1.22, 0.69343, 0.362]
['Z_val_atom', 'atomic_radius', '4th', 1.96, 0.69341, 0.364]
['q_O', 'atomic_radius', 'en_pauling', 0.83, 0.69332, 0.406]
['d_MO', 'bulk_metal_oxidation_state', 'atomic_radius', 0.77, 0.69302, 0.401]
['q_M', 'magmom', 'n_d_el_adjacent', 0.8, 0.69289, 0.366]
['Z_val_atom', '2nd', '4th', 2.03, 0.69271, 0.367]
['q_M', 'd_MO', 'atomic_radius', 0.97, 0.69253, 0.4]
['q_M', 'n_d_el_active', '4th', 0.8, 0.69244, 0.386]
['Z_val_atom', 'bandgap', '1st', 0.63, 0.69235, 0.369]
['bandgap', 'd_MO', 'n_d_el_active', 0.21, 0.69223, 0.41]
['c6', '2nd', '3rd', 2.35, 0.69219, 0.397]
['magmom', 'bulk_metal_oxidation_state', 'atomic_radius', 1.22, 0.69211, 0.395]
['c6', 'en_pauling', '3rd', 1.66, 0.69187, 0.389]
['q_M', '1st', '4th', 0.91, 0.69181, 0.386]
['c6', '1st', '3rd', 1.79, 0.69173, 0.395]
['q_O', 'd_MO', 'n_d_el_active', 0.49, 0.69165, 0.401]
['atomic_radius', 'c6', '5th', 1.15, 0.6914, 0.393]
['c6', 'en_pauling', '5th', 0.7, 0.69137, 0.39]
['en_pauling', '3rd', '5th', 0.36, 0.69135, 0.359]
['Z_val_bulk', 'q_O', '1st', 0.27, 0.69129, 0.378]
['q_O', 'bulk_metal_oxidation_state', 'atomic_radius', 0.82, 0.69109, 0.404]
['n_d_el_active', 'en_pauling', '4th', 1.85, 0.69104, 0.389]
['bandgap', 'd_MM', 'atomic_radius', 0.51, 0.69093, 0.385]
['Z_val_bulk', 'd_MM', 'en_pauling', 0.56, 0.69088, 0.401]
['q_O', 'n_d_el_active', '2nd', 0.92, 0.69087, 0.39]
['c6', '2nd', '5th', 1.03, 0.69069, 0.393]
['d_MO', 'atomic_radius', '5th', 0.27, 0.69045, 0.4]
['n_d_el_active', 'adjacent_site_oxidation_state', 'atomic_radius', 0.7, 0.69037, 0.424]
['d_MM', 'd_MO', 'atomic_radius', 1.01, 0.6901, 0.402]
['en_pauling', '2nd', '4th', 1.91, 0.68995, 0.386]
['Z_val_bulk', 'q_O', 'en_pauling', 0.41, 0.68993, 0.374]
['Z_val_atom', 'c6', '2nd', 2.28, 0.68975, 0.398]
['q_M', 'd_MM', 'atomic_radius', 1.27, 0.68954, 0.392]
['Z_val_atom', 'c6', '1st', 1.98, 0.68927, 0.386]
['d_MO', 'n_d_el_active', '1st', 0.71, 0.68883, 0.417]
['bandgap', '2nd', '3rd', 0.76, 0.68865, 0.377]
['magmom', '1st', '5th', 0.18, 0.68855, 0.399]
['bandgap', '1st', '3rd', 0.41, 0.6884, 0.391]
['bandgap', 'bulk_metal_oxidation_state', 'atomic_radius', 0.76, 0.68831, 0.399]
['bulk_metal_oxidation_state', 'atomic_radius', '5th', 0.97, 0.68825, 0.404]
['Z_val_atom', 'atomic_radius', 'c6', 2.13, 0.68822, 0.393]
['bulk_metal_oxidation_state', 'atomic_radius', 'en_pauling', 2.26, 0.68754, 0.403]
['q_O', 'adjacent_site_oxidation_state', 'atomic_radius', 0.19, 0.6873, 0.399]
['d_MM', 'adjacent_site_oxidation_state', 'atomic_radius', 0.96, 0.68725, 0.397]
['q_M', 'bulk_metal_oxidation_state', 'atomic_radius', 1.14, 0.68713, 0.404]
['atomic_radius', '2nd', '4th', 2.21, 0.68707, 0.379]
['1st', '2nd', '4th', 1.73, 0.68689, 0.376]
['q_O', 'n_d_el_active', '1st', 0.81, 0.68687, 0.391]
['Z_val_bulk', 'bandgap', 'd_MM', 0.36, 0.68647, 0.42]
['q_O', 'n_d_el_active', 'adjacent_site_oxidation_state', 0.4, 0.68619, 0.398]
['n_d_el_adjacent', 'en_pauling', '4th', 1.84, 0.68572, 0.397]
['q_O', 'bandgap', 'atomic_radius', 0.13, 0.6851, 0.405]
['q_O', 'atomic_radius', '5th', 0.28, 0.68493, 0.408]
['d_MM', 'atomic_radius', '5th', 0.48, 0.68492, 0.392]
['d_MO', 'n_d_el_active', 'en_pauling', 0.74, 0.68459, 0.419]
['q_O', 'd_MM', 'n_d_el_active', 0.24, 0.68458, 0.399]
['n_d_el_active', '1st', '3rd', 1.63, 0.68452, 0.379]
['Z_val_bulk', 'en_pauling', '4th', 1.02, 0.68447, 0.396]
['d_MM', 'd_MO', 'n_d_el_active', 0.87, 0.68445, 0.413]
['q_M', 'atomic_radius', '1st', 0.73, 0.68424, 0.394]
['q_O', 'n_d_el_active', 'en_pauling', 0.82, 0.68396, 0.385]
['bandgap', 'n_d_el_active', 'adjacent_site_oxidation_state', 0.33, 0.68382, 0.407]
['n_d_el_active', 'adjacent_site_oxidation_state', '2nd', 0.81, 0.68343, 0.407]
['Z_val_bulk', 'q_O', 'n_d_el_active', 0.81, 0.68293, 0.389]
['Z_val_bulk', 'q_O', 'bandgap', 0.19, 0.68287, 0.388]
['atomic_radius', 'c6', 'en_pauling', 2.18, 0.68266, 0.4]
['Z_val_bulk', 'd_MM', '1st', 0.33, 0.68265, 0.427]
['atomic_radius', 'c6', '2nd', 2.5, 0.68251, 0.403]
['atomic_radius', 'c6', '1st', 1.89, 0.68224, 0.402]
['c6', '1st', '2nd', 1.87, 0.68187, 0.404]
['c6', 'en_pauling', '1st', 1.76, 0.68187, 0.404]
['c6', 'en_pauling', '2nd', 2.13, 0.68186, 0.404]
['Z_val_bulk', '1st', '3rd', 0.87, 0.68134, 0.382]
['n_d_el_active', '4th', '5th', 0.74, 0.68101, 0.417]
['n_d_el_adjacent', '4th', '5th', 0.78, 0.68065, 0.416]
['n_d_el_adjacent', '1st', '3rd', 1.67, 0.68043, 0.389]
['atomic_radius', 'en_pauling', '4th', 2.05, 0.68039, 0.398]
['adjacent_site_oxidation_state', 'atomic_radius', '2nd', 0.82, 0.68033, 0.407]
['atomic_radius', '4th', '5th', 1.04, 0.68031, 0.402]
['1st', '4th', '5th', 0.77, 0.6798, 0.407]
['Z_val_bulk', 'n_d_el_active', '4th', 1.37, 0.67978, 0.406]
['bandgap', 'adjacent_site_oxidation_state', '2nd', 0.25, 0.67948, 0.41]
['d_MO', 'n_d_el_active', 'adjacent_site_oxidation_state', 1.08, 0.67887, 0.423]
['q_O', 'bandgap', '2nd', 0.16, 0.67865, 0.403]
['q_O', 'magmom', 'en_pauling', 0.33, 0.67858, 0.411]
['en_pauling', '4th', '5th', 0.65, 0.67836, 0.407]
['Z_val_bulk', '4th', '5th', 0.25, 0.67819, 0.419]
['n_d_el_active', '1st', '4th', 1.95, 0.67792, 0.4]
['Z_val_bulk', 'n_d_el_adjacent', '4th', 1.4, 0.67778, 0.4]
['magmom', 'd_MO', '1st', 0.81, 0.67759, 0.402]
['adjacent_site_oxidation_state', '2nd', '5th', 0.09, 0.67743, 0.404]
['n_d_el_adjacent', '1st', '4th', 1.99, 0.67733, 0.397]
['magmom', 'd_MM', 'en_pauling', 1.4, 0.67698, 0.405]
['q_O', 'bandgap', 'n_d_el_active', 0.24, 0.6769, 0.389]
['q_O', 'adjacent_site_oxidation_state', '2nd', 0.19, 0.67652, 0.411]
['n_d_el_active', 'n_d_el_adjacent', '4th', 2.29, 0.67651, 0.405]
['atomic_radius', '1st', '4th', 1.83, 0.67616, 0.388]
['q_O', 'en_pauling', '2nd', 0.75, 0.67612, 0.41]
['magmom', 'd_MO', 'bulk_metal_oxidation_state', 0.93, 0.67487, 0.399]
['Z_val_bulk', '1st', '4th', 0.99, 0.67363, 0.403]
['q_M', 'n_d_el_active', 'atomic_radius', 0.78, 0.67262, 0.388]
['Z_val_atom', 'en_pauling', '2nd', 2.01, 0.67209, 0.378]
['Z_val_bulk', 'q_M', 'n_d_el_active', 0.59, 0.67183, 0.407]
['Z_val_bulk', 'q_M', '5th', 0.04, 0.671, 0.429]
['q_M', 'magmom', 'd_MM', 2.57, 0.67083, 0.377]
['bandgap', '3rd', '5th', 0.16, 0.66975, 0.401]
['Z_val_atom', 'en_pauling', '1st', 1.81, 0.66949, 0.373]
['bandgap', 'atomic_radius', '1st', 0.44, 0.66854, 0.399]
['1st', '2nd', '3rd', 1.5, 0.66819, 0.391]
['n_d_el_active', 'adjacent_site_oxidation_state', '1st', 0.73, 0.66776, 0.436]
['Z_val_atom', 'en_pauling', '3rd', 1.57, 0.66753, 0.382]
['Z_val_atom', 'magmom', '3rd', 0.83, 0.66697, 0.381]
['Z_val_atom', 'magmom', 'en_pauling', 0.91, 0.66622, 0.386]
['Z_val_atom', '2nd', '3rd', 2.04, 0.66617, 0.374]
['Z_val_atom', 'magmom', 'atomic_radius', 0.84, 0.66564, 0.402]
['Z_val_atom', '1st', '3rd', 1.65, 0.66563, 0.379]
['Z_val_atom', 'atomic_radius', '1st', 1.65, 0.66556, 0.403]
['Z_val_atom', 'atomic_radius', '2nd', 2.08, 0.6655, 0.407]
['d_MO', 'adjacent_site_oxidation_state', '1st', 0.89, 0.66547, 0.435]
['bandgap', 'atomic_radius', '2nd', 0.84, 0.6647, 0.383]
['bandgap', '2nd', '5th', 0.19, 0.66458, 0.393]
['magmom', 'd_MM', '1st', 1.22, 0.66334, 0.402]
['en_pauling', '1st', '4th', 1.77, 0.66222, 0.401]
['d_MM', 'n_d_el_active', 'adjacent_site_oxidation_state', 0.85, 0.66212, 0.44]
['d_MM', 'n_d_el_active', '1st', 0.77, 0.66186, 0.44]
['n_d_el_active', 'adjacent_site_oxidation_state', 'en_pauling', 0.76, 0.66162, 0.422]
['adjacent_site_oxidation_state', 'en_pauling', '2nd', 0.69, 0.66105, 0.422]
['bandgap', '1st', '5th', 0.11, 0.66104, 0.395]
['q_O', 'magmom', '1st', 0.24, 0.66092, 0.381]
['d_MO', 'adjacent_site_oxidation_state', '5th', 0.92, 0.66084, 0.402]
['en_pauling', '1st', '3rd', 1.24, 0.65958, 0.386]
['q_M', 'bandgap', 'n_d_el_active', 0.28, 0.65954, 0.386]
['en_pauling', '1st', '2nd', 1.59, 0.65876, 0.404]
['Z_val_bulk', 'q_M', 'en_pauling', 0.5, 0.65793, 0.409]
['magmom', 'en_pauling', '3rd', 0.73, 0.65687, 0.375]
['n_d_el_active', '2nd', '3rd', 2.03, 0.65662, 0.37]
['bandgap', 'd_MM', 'n_d_el_active', 0.3, 0.65631, 0.446]
['bandgap', 'adjacent_site_oxidation_state', 'atomic_radius', 0.23, 0.65606, 0.416]
['bandgap', 'magmom', '2nd', 0.54, 0.65514, 0.381]
['Z_val_atom', 'magmom', '1st', 0.8, 0.655, 0.382]
['2nd', '3rd', '5th', 0.85, 0.65421, 0.371]
['Z_val_atom', 'magmom', '2nd', 0.94, 0.65346, 0.394]
['Z_val_bulk', '2nd', '3rd', 1.36, 0.65179, 0.368]
['Z_val_atom', '1st', '2nd', 1.7, 0.65114, 0.397]
['q_M', 'bandgap', 'atomic_radius', 0.47, 0.65082, 0.402]
['atomic_radius', 'en_pauling', '1st', 1.74, 0.65066, 0.429]
['en_pauling', '2nd', '3rd', 1.71, 0.65011, 0.37]
['q_M', 'n_d_el_adjacent', 'en_pauling', 0.78, 0.64976, 0.41]
['atomic_radius', '1st', '2nd', 1.62, 0.64972, 0.425]
['d_MM', 'n_d_el_active', 'en_pauling', 0.87, 0.64884, 0.448]
['d_MO', 'en_pauling', '1st', 0.55, 0.64868, 0.446]
['atomic_radius', '1st', '5th', 0.67, 0.64829, 0.426]
['q_O', 'd_MO', '1st', 0.27, 0.64725, 0.426]
['q_M', 'bandgap', 'n_d_el_adjacent', 0.29, 0.64674, 0.41]
['active_site_oxidation_state', 'en_pauling', '1st', 0.54, 0.64664, 0.419]
['d_MO', 'active_site_oxidation_state', '1st', 0.9, 0.6462, 0.424]
['magmom', 'adjacent_site_oxidation_state', 'atomic_radius', 0.89, 0.64596, 0.427]
['n_d_el_adjacent', '2nd', '3rd', 2.02, 0.64469, 0.378]
['q_O', 'd_MM', '1st', 0.21, 0.64445, 0.426]
['q_M', 'adjacent_site_oxidation_state', 'atomic_radius', 0.86, 0.64432, 0.426]
['d_MO', 'active_site_oxidation_state', 'adjacent_site_oxidation_state', 2.53, 0.64328, 0.421]
['q_M', 'd_MO', '1st', 0.86, 0.64325, 0.442]
['d_MO', 'bulk_metal_oxidation_state', '1st', 0.75, 0.64298, 0.445]
['d_MM', 'active_site_oxidation_state', '1st', 0.72, 0.64263, 0.418]
['adjacent_site_oxidation_state', 'atomic_radius', 'en_pauling', 0.78, 0.6425, 0.433]
['n_d_el_active', 'atomic_radius', '1st', 1.64, 0.64247, 0.441]
['d_MM', 'd_MO', '1st', 0.9, 0.64234, 0.441]
['bandgap', 'd_MO', '1st', 0.14, 0.64196, 0.441]
['q_O', 'en_pauling', '1st', 0.58, 0.64108, 0.428]
['d_MO', 'en_pauling', '5th', 0.03, 0.64077, 0.415]
['magmom', '1st', '3rd', 0.73, 0.64069, 0.401]
['q_O', 'bandgap', '1st', 0.11, 0.64058, 0.429]
['adjacent_site_oxidation_state', 'atomic_radius', '5th', 0.25, 0.64056, 0.437]
['magmom', '1st', '2nd', 0.74, 0.64047, 0.423]
['bandgap', 'magmom', '3rd', 0.49, 0.63962, 0.412]
['en_pauling', '1st', '5th', 0.55, 0.6378, 0.423]
['Z_val_bulk', 'bandgap', '3rd', 0.35, 0.63754, 0.417]
['bandgap', 'n_d_el_active', '3rd', 0.62, 0.63737, 0.415]
['magmom', 'active_site_oxidation_state', 'en_pauling', 0.73, 0.63699, 0.442]
['Z_val_bulk', 'atomic_radius', '1st', 0.8, 0.63643, 0.445]
['bandgap', 'en_pauling', '2nd', 0.8, 0.63639, 0.403]
['bandgap', 'n_d_el_adjacent', '2nd', 0.7, 0.6362, 0.397]
